cartodb_id,the_geom,field_1,centroid,lat,long,count,source_cartodb_id,source_field_1
12333,0101000020E61000002C5E136FF07F52C0391B7E79795D4440,izzyyyywang,POINT,40.73026961,-73.99904992,3,2,mn
12342,0101000020E610000028422C93888052C07A41B8C06D5F4440,naaazle,POINT,40.74553689,-74.00833587,3,2,mn
12345,0101000020E610000017C86083CD7F52C0A2AA954B5B5F4440,msmelodyjane,POINT,40.74497361,-73.99691853,3,2,mn
12348,0101000020E6100000E89F227F977F52C0F874F18E3E5D4440,mattderhalli,POINT,40.72847163,-73.99362162,3,2,mn
12371,0101000020E6100000792CAED8BC7E52C07CCB4175985D4440,ErickBrianJr,POINT,40.73121515,-73.98027627,3,2,mn
12377,0101000020E6100000DC0408B46E7F52C0BF0FE6FAE75E4440,tasia_luxx,POINT,40.74145447,-73.99113179,3,2,mn
12380,0101000020E610000048C9C4102D7F52C093D5BECA6B5E4440,speakimge,POINT,40.73766455,-73.98712558,3,2,mn
12402,0101000020E6100000C676AD73427F52C0D559B1E8EB5E4440,simonasiri,POINT,40.74157437,-73.9884309,3,2,mn
12410,0101000020E6100000417A717F417F52C0FF33D6406B5D4440,Euney,POINT,40.72983561,-73.98837267,3,2,mn
12418,0101000020E6100000AAE4AD045C8052C05D484DDC265E4440,landlauren,POINT,40.73556093,-74.00561635,3,2,mn
12419,0101000020E6100000E49F19C4477F52C0EDC527CF025E4440,enerianna,POINT,40.73446073,-73.98875525,3,2,mn
12427,0101000020E6100000C97AA4A09F7E52C00B8BFE8EB05D4440,MattyTae,POINT,40.73195064,-73.97849289,3,2,mn
12448,0101000020E610000073EB5EBC198052C0C3284A3A315F4440,gsxo_,POINT,40.74368981,-74.00157079,3,2,mn
12454,0101000020E6100000781EE40EFE7E52C086174C15EF5D4440,ededugdaleclose,POINT,40.73385874,-73.98425648,3,2,mn
12476,0101000020E6100000765965091F8052C0086BCE87085E4440,DawnMarie_fit,POINT,40.73463533,-74.00189433,3,2,mn
12481,0101000020E610000007BA93DB388052C097399F32E55D4440,tiffanydstone,POINT,40.73355706,-74.00347032,3,2,mn
12491,0101000020E6100000A8EC89E8F67E52C04F2FA5ECFC5D4440,AlexandraOstrow,POINT,40.73428114,-73.98382009,3,2,mn
12495,0101000020E6100000E3E54416047F52C0F11B15EE4B5E4440,acrice,POINT,40.7366922,-73.98462445,3,2,mn
12519,0101000020E61000002B30E8AD4F7F52C0972233F6A95E4440,yokevin,POINT,40.73956182,-73.98923824,3,2,mn
12523,0101000020E6100000AC566818A57F52C03673AB94DC5E4440,andreay2311,POINT,40.74110659,-73.99445162,3,2,mn
12525,0101000020E6100000480BE1E2B27F52C01C9AB2D38F5E4440,kimberlyfisher1,POINT,40.73876425,-73.99529335,3,2,mn
12535,0101000020E61000006CD45CD15A7E52C0B645DB29045E4440,bonjourjasmayne,POINT,40.73450206,-73.97429308,3,2,mn
12541,0101000020E6100000A373C0A6358052C0D1AEC602745E4440,OGrave,POINT,40.73791537,-74.00327462,3,2,mn
12558,0101000020E610000048A98427F47E52C0CDE7DCED7A5D4440,JeepneyNYC,POINT,40.730314,-73.983652,3,2,mn
12571,0101000020E61000007068E3EB1F7F52C0E6C0DD1F905E4440,Natty_Style,POINT,40.73877333,-73.98632333,3,2,mn
12594,0101000020E6100000FA8B2CDBBF7F52C08953392F465D4440,Von_Don,POINT,40.72870436,-73.99608497,3,2,mn
12612,0101000020E6100000395ADD03977F52C0BAF0283A375D4440,TheStyley,POINT,40.7282479,-73.99359223,3,2,mn
12618,0101000020E6100000288E8F58438052C012D419ADDD5D4440,pedrohernandez,POINT,40.73332752,-74.00411047,3,2,mn
12626,0101000020E6100000B0526253FE7E52C0C986A030495E4440,chelly_violet,POINT,40.73660858,-73.98427281,3,2,mn
12639,0101000020E61000001E8446D1BF7F52C098F92F8C4B5E4440,angel_cedeno_v,POINT,40.73668053,-73.99608261,3,2,mn
12644,0101000020E6100000A859B97A427F52C02BF786EBE65D4440,adieyntela,POINT,40.73360962,-73.98843258,3,2,mn
12647,0101000020E6100000E7E099D0247F52C0DAC69FA86C5E4440,scentfullysue,POINT,40.737691,-73.986622,3,2,mn
12652,0101000020E610000090194562048052C09AFDCBFFF55E4440,RafeNewYork,POINT,40.7418823,-74.00026757,3,2,mn
12657,0101000020E61000007DAD4B8DD07E52C0E345917B5B5D4440,GenevaOnTheRun,POINT,40.72935433,-73.981479,3,2,mn
12659,0101000020E61000008BBBE6FAE37F52C05692C880E45D4440,KatRandelWHITE,POINT,40.73353586,-73.9982898,3,2,mn
12676,0101000020E6100000C767D38D078052C00A96F273265F4440,ChelseaBrowne,POINT,40.74336099,-74.00046106,3,2,mn
12688,0101000020E610000034AB6F47957F52C0E77BFC94995E4440,KellyAugustineB,POINT,40.73906195,-73.99348627,3,2,mn
12691,0101000020E6100000F66CA9C5587F52C0D68E2439475D4440,andrea_va,POINT,40.72873606,-73.98979322,3,2,mn
12693,0101000020E6100000DE09EEEE1E7F52C09C0CB711095E4440,Peeptoes,POINT,40.73465177,-73.98626302,3,2,mn
12703,0101000020E6100000F9BD0B63247F52C0D7C7BFA6395E4440,alexyshewitt,POINT,40.73613438,-73.98659588,3,2,mn
12711,0101000020E61000007A317B760C8052C020A612D8FB5E4440,brigittesosweet,POINT,40.74206067,-74.00076067,3,2,mn
12721,0101000020E610000048558F0B797F52C0DB741D0DD45E4440,chris_legaspi,POINT,40.74084629,-73.99176301,3,2,mn
12731,0101000020E6100000F8687937F97F52C071DF5100985F4440,subinev,POINT,40.74682621,-73.99958598,3,2,mn
12759,0101000020E610000046EC766A2C8052C0FF0207D5025F4440,shortmthrfckr,POINT,40.74227393,-74.00271093,3,2,mn
12764,0101000020E6100000CFC66369947F52C04A19A33B295E4440,JohnRClem,POINT,40.73563333,-73.99343333,3,2,mn
12771,0101000020E61000008CFA3D14B97F52C04E603AADDB5E4440,netosoberanes,POINT,40.741079,-73.99567133,3,2,mn
12773,0101000020E6100000056E5995EF7F52C018AC1F38BA5D4440,GeeDubbYou,POINT,40.73224546,-73.99899801,3,2,mn
12779,0101000020E61000005D97D013457F52C036A35147685E4440,bubblegirlbakes,POINT,40.73755733,-73.98859115,3,2,mn
12780,0101000020E610000093923723778052C08E4E0AB1025F4440,louiferry,POINT,40.74226964,-74.00727158,3,2,mn
12783,0101000020E6100000D4AB54922D8052C0755755B3775D4440,ClementDelangue,POINT,40.73021547,-74.00278147,3,2,mn
12793,0101000020E6100000839CDE62518052C075141028555E4440,maebergan,POINT,40.73697377,-74.00496742,3,2,mn
12808,0101000020E61000001E1D91CE047F52C0A4A65D4C335E4440,mattjaynyc,POINT,40.7359405,-73.98466839,3,2,mn
12822,0101000020E610000099361425FE7F52C0EE258DD13A5F4440,hungvanngo,POINT,40.7439825,-73.99988677,3,2,mn
12826,0101000020E6100000A3D62C7E307F52C0E86F5BBE225F4440,elisesp,POINT,40.74324779,-73.98733477,3,2,mn
12834,0101000020E6100000559EE51E777F52C0DEE34C13365D4440,rachel_jerome,POINT,40.72821275,-73.99164555,3,2,mn
12835,0101000020E61000009901DB7FEC7E52C0C9FBFEEE995E4440,filmspaz,POINT,40.73907268,-73.98318478,3,2,mn
12844,0101000020E6100000819821E1FD7E52C0E7CC6E14F65D4440,pooniepoonster,POINT,40.73407226,-73.98424557,3,2,mn
12846,0101000020E61000004011516DAC7F52C0A2D94CF0935D4440,masterwilliams,POINT,40.73107723,-73.99489911,3,2,mn
12851,0101000020E610000069275A24737F52C0605D916FA15E4440,LilacGalleryNYC,POINT,40.73930163,-73.99140271,3,2,mn
12853,0101000020E61000006E4C4F58627F52C0A088450C3B5E4440,MSH4FT,POINT,40.736177,-73.9903775,3,2,mn
12854,0101000020E61000004775B657517F52C04EDD6CDEFE5C4440,Rockanroller1,POINT,40.72652798,-73.98933976,3,2,mn
12865,0101000020E610000034FF5CF2C77E52C0E5633565405D4440,GQisreal,POINT,40.72852769,-73.98095378,3,2,mn
12867,0101000020E6100000793FEA86187F52C0BFEC859F0B5F4440,bjsomm,POINT,40.74254221,-73.98587201,3,2,mn
12870,0101000020E61000009D52149E067F52C0A6F99D05255E4440,iruscalleda,POINT,40.73550482,-73.9847789,3,2,mn
12873,0101000020E6100000D50029DAAA7F52C064D4AD85765F4440,davefeels,POINT,40.74580451,-73.99480299,3,2,mn
12883,0101000020E61000007ABD0355467F52C078EFA831215E4440,amelialeung91,POINT,40.735388,-73.98866773,3,2,mn
12891,0101000020E6100000387E8F97817E52C06300137E4A5E4440,DevinDanielle12,POINT,40.73664833,-73.97665967,3,2,mn
12895,0101000020E6100000954779DEB47E52C0A2265DA7CF5C4440,OPAL_Advising,POINT,40.72508709,-73.97978937,3,2,mn
12901,0101000020E610000044984F14B07F52C006DDDA99745F4440,Shaunmag,POINT,40.74574588,-73.99512203,3,2,mn
12907,0101000020E6100000234F0E76F57F52C038940CC6295F4440,PaweIU,POINT,40.74346233,-73.99935676,3,2,mn
12915,0101000020E610000078D92B03797F52C0D561E014B15E4440,hollice,POINT,40.7397791,-73.99176101,3,2,mn
12917,0101000020E6100000C5A2D04F847F52C0DD57AB97DB5D4440,nycsloane,POINT,40.73326393,-73.99245067,3,2,mn
12934,0101000020E61000001EFC061EC67F52C06019E10ED05D4440,StoreysTL,POINT,40.73291193,-73.99646712,3,2,mn
12939,0101000020E61000000D8C7A90B77F52C0DFA3A3C1925E4440,marivaniss,POINT,40.73885365,-73.99557888,3,2,mn
12950,0101000020E61000009E46F7FF337F52C001D92DFAF15E4440,JuanJoyaU,POINT,40.74175956,-73.98754882,3,2,mn
12966,0101000020E6100000FA477C7A6E8052C08E37BF82B05D4440,StephanMacGuire,POINT,40.73194918,-74.00674307,3,2,mn
12992,0101000020E6100000010D1DD83D8052C0A4B7AAB2905D4440,Natalia_Lorca,POINT,40.73097833,-74.00377467,3,2,mn
13010,0101000020E6100000C4C8F563D17F52C0C730065A2A5F4440,yyvesi,POINT,40.74347997,-73.99715518,3,2,mn
13016,0101000020E610000030A26960567F52C0C0038740C35D4440,CrimsonRising,POINT,40.73252112,-73.98964701,3,2,mn
13021,0101000020E610000064004D29D47F52C0985A4280845E4440,tejadamarissa,POINT,40.73841861,-73.9973243,3,2,mn
13047,0101000020E61000003C20E07B058052C01E3E7EA9FE5E4440,DrewBlahBlah,POINT,40.74214667,-74.00033471,3,2,mn
13059,0101000020E6100000ABC5AF71A07F52C00E6314FC1D5F4440,skee_franchise,POINT,40.74310256,-73.99416773,3,2,mn
13061,0101000020E61000002F127FB9BB7F52C01E803FC2515D4440,leligabo,POINT,40.72905758,-73.9958328,3,2,mn
13062,0101000020E6100000FF16AE584D7F52C033963CE0325E4440,shivalidevjani,POINT,40.73592761,-73.98909585,3,2,mn
13073,0101000020E6100000C0D254AA5F7F52C05F861812A45D4440,andreabush510,POINT,40.73156954,-73.99021395,3,2,mn
13084,0101000020E610000080E18DB3867F52C031F635FD9F5D4440,cmzane,POINT,40.73144498,-73.99259652,3,2,mn
13090,0101000020E61000003DD34B8C657F52C0A0DD21C5005F4440,RuggyNYC,POINT,40.742211,-73.990573,3,2,mn
13125,0101000020E6100000E6660B4A497F52C0AB249101C95E4440,oceanstodust,POINT,40.74050922,-73.98884822,3,2,mn
13146,0101000020E61000003B7DB1B5468052C0AB6B1FB86B5F4440,qriconyc,POINT,40.74547483,-74.00431578,3,2,mn
13163,0101000020E610000079C76B56247F52C08935A671395E4440,taradiana,POINT,40.73612805,-73.98659287,3,2,mn
13168,0101000020E6100000DB070F89F17E52C0375D6811FE5D4440,TPiperMedia,POINT,40.73431604,-73.98349215,3,2,mn
13180,0101000020E61000002541B8020A7F52C0EE51EA58465D4440,TheSpruceKing,POINT,40.72870933,-73.984986,3,2,mn
13182,0101000020E61000008EC171B64C7F52C0A11A69882E5D4440,where_is_bklyn,POINT,40.72798257,-73.98905717,3,2,mn
13195,0101000020E6100000ECD63A8AD67F52C01453D08AFB5D4440,atreddy,POINT,40.73423896,-73.99746948,3,2,mn
13223,0101000020E6100000E51ED812AE7F52C00C9713BCBA5E4440,BowtieTechie,POINT,40.74007369,-73.99499961,3,2,mn
13224,0101000020E6100000EFCB57D1787E52C0CDC311BDEF5C4440,RachelSev7n,POINT,40.72606624,-73.97612413,3,2,mn
13250,0101000020E6100000B0F60360F47F52C0AB686270035F4440,NathanJohnsonNY,POINT,40.74229245,-73.99929047,3,2,mn
13266,0101000020E6100000DE8BB312088052C0DF18449C355F4440,joeycupelli,POINT,40.74382356,-74.00049274,3,2,mn
13268,0101000020E6100000C3800449887F52C0EE2422FC8B5E4440,VeraEscuadro,POINT,40.738647,-73.99269319,3,2,mn
13277,0101000020E610000044844566AA7F52C09D32F5C2B65D4440,chenchenpancy,POINT,40.73213994,-73.99477536,3,2,mn
13281,0101000020E610000016A98B6F838052C09E0AB8E7F95D4440,cgonzalezlucay,POINT,40.734189,-74.0080222,3,2,mn
13284,0101000020E6100000136997463E7F52C04DE49BD0985D4440,jackieisawuesom,POINT,40.73122604,-73.98817601,3,2,mn
13289,0101000020E610000028395075427F52C0EE1162150C5E4440,raggedymattc,POINT,40.73474376,-73.98843129,3,2,mn
13308,0101000020E61000002593322D5A7F52C0A5DAA7E3B15D4440,KoberKai,POINT,40.73199125,-73.98987894,3,2,mn
13315,0101000020E61000004C52DB7E207F52C09D2DBD89635D4440,soren_larson,POINT,40.72960016,-73.98635837,3,2,mn
13322,0101000020E6100000D032C5FBB57E52C02A3B79688A5D4440,danwakeford,POINT,40.73078638,-73.97985739,3,2,mn
13329,0101000020E6100000AA157D70C47E52C0C2EEC72F345E4440,MarcHadfield,POINT,40.73596761,-73.98073971,3,2,mn
13332,0101000020E6100000CCB96F10887F52C0FEC9083D555F4440,lindseytoldme,POINT,40.74478877,-73.9926797,3,2,mn
13333,0101000020E610000048F2C77ACB7F52C0B6030174905F4440,juli1016,POINT,40.74659586,-73.99679441,3,2,mn
13339,0101000020E610000050DDBF26697F52C0A00C9FBE2F5F4440,cerenates10,POINT,40.74364455,-73.99079293,3,2,mn
13342,0101000020E6100000AEF89F5FC87F52C0123A9E85735D4440,michelleavaaa,POINT,40.73008795,-73.99660483,3,2,mn
13345,0101000020E6100000333509DE907F52C05010A759415E4440,Kemakorn,POINT,40.73636933,-73.993217,3,2,mn
13348,0101000020E61000005F24592C2A7F52C0AEE1D869DA5C4440,AllonsyCraft,POINT,40.72541545,-73.98694905,3,2,mn
13352,0101000020E6100000FB26872E6C7F52C02810D143485D4440,LeoraKaplan,POINT,40.72876785,-73.99097789,3,2,mn
13370,0101000020E610000090A71FB3B77F52C025B0D6DC935E4440,ChristieShaww,POINT,40.73888741,-73.99558714,3,2,mn
13383,0101000020E610000027938575847F52C0B2C13E11F65E4440,Rwalds03,POINT,40.74188438,-73.99245966,3,2,mn
13387,0101000020E61000001BE7806E797F52C0E8C05176235F4440,cassiebhuffman,POINT,40.74326972,-73.9917866,3,2,mn
13388,0101000020E61000008B67D841887F52C080148E833F5F4440,boglesthemind,POINT,40.74412579,-73.99269148,3,2,mn
13398,0101000020E610000034324425E07F52C070A2AF83F75D4440,msciangula,POINT,40.73411604,-73.99805576,3,2,mn
13415,0101000020E61000006F8697B7D57F52C0EA5C7258715D4440,evelynreyesxo,POINT,40.73002153,-73.99741926,3,2,mn
13421,0101000020E6100000DF8295D82F7F52C0E5C856D9EF5C4440,annawebber,POINT,40.72606961,-73.98729529,3,2,mn
13424,0101000020E61000006E1881887F7F52C001135DBC445F4440,Mrdiaz84,POINT,40.74428515,-73.99215901,3,2,mn
13441,0101000020E6100000B673ED4D048052C0F03205632B5E4440,jonmacapodi,POINT,40.73569906,-74.00026272,3,2,mn
13442,0101000020E6100000D273A8328E7F52C0D5C25533255F4440,onewinter,POINT,40.74332277,-73.99305407,3,2,mn
13457,0101000020E6100000EA3015D1657F52C0D2BEA0225A5E4440,MartaHerreross,POINT,40.73712571,-73.9905894,3,2,mn
13460,0101000020E610000005C3776AC77F52C0D8A3AAE8935E4440,its_a_living,POINT,40.73888882,-73.99654638,3,2,mn
13463,0101000020E6100000D483BCFD7D7E52C04877A59FCF5D4440,visionsofmine,POINT,40.73289867,-73.97643989,3,2,mn
13465,0101000020E6100000FBAC746F6C7F52C03C4D87CA165F4440,TheLionKitchen,POINT,40.74288303,-73.99099337,3,2,mn
13476,0101000020E61000000282397AFC7F52C06C4C1D1E215E4440,NKivitz,POINT,40.73538567,-73.999785,3,2,mn
13482,0101000020E6100000BF1458DFC47F52C0BA23CE50FD5D4440,mjtraynor,POINT,40.73429308,-73.99639114,3,2,mn
13511,0101000020E6100000FFA42DF00D7F52C0F57A9C0E895E4440,NicoleCharlie,POINT,40.73855765,-73.98522572,3,2,mn
13528,0101000020E610000044A7E7DD588052C0C722B857875E4440,labels_vintage,POINT,40.73850533,-74.005424,3,2,mn
13532,0101000020E610000079FD51ED368052C0960B1147895D4440,sfdecordova,POINT,40.73075188,-74.00335248,3,2,mn
13545,0101000020E61000007B8B7F86548052C0C5122054735E4440,maguiresteele,POINT,40.73789455,-74.00515902,3,2,mn
13547,0101000020E610000065C405A0517F52C067B8019F1F5E4440,djstorminnorman,POINT,40.73534,-73.989357,3,2,mn
13550,0101000020E61000004F338BED817E52C08E8AE69E815D4440,QUAVOBLAQQ,POINT,40.73051821,-73.97668017,3,2,mn
13565,0101000020E610000054986B8F267F52C086FFF83B295E4440,rustyjtrump,POINT,40.73563337,-73.98672853,3,2,mn
13625,0101000020E61000002766DE26737F52C0A6A036050D5E4440,SSUR69,POINT,40.73477235,-73.99140331,3,2,mn
13634,0101000020E6100000896D41A5007F52C0DC8E3E20AF5E4440,M_Thomas18,POINT,40.73971942,-73.9844144,3,2,mn
13655,0101000020E6100000469C885D5F7F52C07F2A3431595E4440,Urshizzles,POINT,40.73709693,-73.99019564,3,2,mn
13694,0101000020E610000095F0C67AD17F52C0A67754A9175F4440,Amparo__Sanchez,POINT,40.74290959,-73.99716062,3,2,mn
13697,0101000020E61000007257E9CDAC7F52C0DBBBEDDF485F4440,Drabs79,POINT,40.74441146,-73.99492214,3,2,mn
13707,0101000020E6100000A230FF53F77F52C0E6D2F0148F5F4440,stylecartel,POINT,40.74655401,-73.99947071,3,2,mn
13710,0101000020E610000092D13BF4A17F52C0D94078BCE25D4440,ManhattanMinnie,POINT,40.73348194,-73.99425989,3,2,mn
13711,0101000020E6100000DA456668DB7E52C0710467F8E85C4440,_QueenBeeDezi_,POINT,40.72585969,-73.98214159,3,2,mn
13713,0101000020E61000000EBDC5C37B7F52C054A703594F5D4440,Doris_Dear,POINT,40.728984,-73.991929,3,2,mn
13734,0101000020E6100000B08BE423507E52C0520B2593535D4440,abigailhennessy,POINT,40.729113,-73.97364137,3,2,mn
13735,0101000020E6100000EA043411368052C0A1F831E6AE5D4440,bkmichele,POINT,40.7319,-74.0033,3,2,mn
13750,0101000020E6100000BA0B7B77777F52C0F4FDD478E95E4440,thecheekybrewer,POINT,40.7415,-73.99166667,3,2,mn
13762,0101000020E61000002F5D358DB57E52C040C71E0C825E4440,JuliaPJMcEwen,POINT,40.73834373,-73.97983103,3,2,mn
13765,0101000020E610000071F6F7E7DC7F52C0C6AE8252935F4440,theellenthoren,POINT,40.74668342,-73.99785804,3,2,mn
13767,0101000020E6100000651CE1BC917F52C074B33F506E5E4440,ErinDonnelley,POINT,40.7377415,-73.99327013,3,2,mn
13772,0101000020E610000074F00A4C807F52C0DC293EBA685F4440,luceroacr,POINT,40.74538353,-73.99220563,3,2,mn
13786,0101000020E61000006860813B927F52C0D11023BEF25D4440,hermdyderm,POINT,40.73397042,-73.99330032,3,2,mn
13787,0101000020E61000001546E5EC7E8052C0D4765D096E5F4440,VeeTravels,POINT,40.74554555,-74.00774691,3,2,mn
13791,0101000020E610000092C20655347F52C0F95EAE0BE05D4440,kmhrt,POINT,40.73339983,-73.9875691,3,2,mn
13793,0101000020E610000076830DF4F57F52C0D8FE635BE55E4440,alexkknight,POINT,40.74137442,-73.9993868,3,2,mn
13794,0101000020E610000044AA6209EF7E52C0CB7564F6C35C4440,lhow22,POINT,40.7247303,-73.98333964,3,2,mn
13800,0101000020E6100000CE556FE42C7F52C0E2A65027EA5C4440,moosefan68,POINT,40.7258958,-73.98711501,3,2,mn
13807,0101000020E6100000B2E45C50808052C00D1AD919CF5E4440,BCBGMAXAZRIA,POINT,40.74069522,-74.00783166,3,2,mn
13816,0101000020E6100000526A483F4E7F52C067E7FA5FAA5D4440,duhitsNikkiD,POINT,40.73176193,-73.98915083,3,2,mn
13845,0101000020E6100000F1C1C650E97F52C02C4C9D4F365E4440,Liz_Lizo_,POINT,40.73603244,-73.99861545,3,2,mn
13846,0101000020E61000008B8EA2D68D7F52C0E8A7F6F1E95D4440,valvacante,POINT,40.73370194,-73.99303213,3,2,mn
13850,0101000020E6100000F7EAE3A12F7F52C038B23C597B5E4440,ecophobic,POINT,40.7381393,-73.98728225,3,2,mn
13855,0101000020E610000022776C5F5B7F52C0D2783B25945D4440,FloweryShuriken,POINT,40.73108354,-73.98995195,3,2,mn
13886,0101000020E6100000822890C07C7E52C056847A7EC15D4440,ashleyhufford,POINT,40.73246747,-73.97636427,3,2,mn
13896,0101000020E61000000BF25067F07F52C09559ADE15C5F4440,Nickkieyy,POINT,40.74502202,-73.99904807,3,2,mn
13904,0101000020E6100000FD6C3F749C7F52C0A28D8E71665D4440,moodywifi,POINT,40.72968883,-73.9939242,3,2,mn
13924,0101000020E6100000DC12B9E00C8052C0E8A38CB8005E4440,MLE1313,POINT,40.734397,-74.000786,3,2,mn
13930,0101000020E6100000AA9A20EA3E8052C09EB30584D65D4440,RachelKateKate,POINT,40.733109,-74.00384,3,2,mn
13932,0101000020E61000004AA16627477F52C0756ABAE0045D4440,engel_9,POINT,40.72671136,-73.98871789,3,2,mn
13933,0101000020E610000078F82125EC7F52C0DDBF2629B85E4440,Clairebear20011,POINT,40.73999514,-73.99878815,3,2,mn
13954,0101000020E6100000E49A0A0A267F52C01CEA986FD45C4440,Vivian60621923,POINT,40.72523303,-73.98669673,3,2,mn
13955,0101000020E610000040D8CE9CDA7F52C00812045D355E4440,FinaNicole86,POINT,40.73600352,-73.99771805,3,2,mn
13961,0101000020E6100000D5D93D373C7F52C07427F98D065E4440,Phinomenal,POINT,40.73457503,-73.98805028,3,2,mn
13962,0101000020E61000005E895992307F52C03BCADA09A35D4440,nicholasbirns,POINT,40.73153804,-73.98733958,3,2,mn
13971,0101000020E610000027C543EFFF7F52C0EA599402A05F4440,Photo_Rockstar,POINT,40.74707062,-73.99999601,3,2,mn
13979,0101000020E6100000919A3415BB7F52C0ADBDB27FDC5D4440,adzrinm,POINT,40.73329159,-73.99579363,3,2,mn
13995,0101000020E6100000C0B56EDE937F52C04274CE70FF5D4440,seancarlson,POINT,40.73435793,-73.9934002,3,2,mn
14006,0101000020E6100000F75DAED1748052C00D63DA50145F4440,NecatAkman,POINT,40.74280749,-74.00713007,3,2,mn
14030,0101000020E6100000C9B08A37327F52C06203961A295D4440,MChamleyWatson,POINT,40.72781689,-73.98744,3,2,mn
14033,0101000020E6100000C35C39183D7F52C029CB52E30C5E4440,jm0r,POINT,40.73476831,-73.98810392,3,2,mn
14037,0101000020E6100000863CA329128052C08B3ED5D7295E4440,candela,POINT,40.73565195,-74.00110856,3,2,mn
14039,0101000020E6100000E5C46867E27F52C07A38FDB0105F4440,taylaxo_,POINT,40.74269688,-73.9981936,3,2,mn
14043,0101000020E610000097F5ACB5C17F52C0E35408375B5E4440,ae_jones,POINT,40.73715866,-73.9961981,3,2,mn
14051,0101000020E6100000CFD7D1DD5A8052C069217D6A275F4440,MissEmilyWarren,POINT,40.74339038,-74.00554605,3,2,mn
14120,0101000020E61000009AC0632E1F7F52C025C03CA6E65C4440,lukashMAYYN,POINT,40.72578886,-73.98627815,3,2,mn
14134,0101000020E6100000E2A5A335A97F52C09375F69D785D4440,Madsgrace,POINT,40.73024344,-73.99470273,3,2,mn
14143,0101000020E6100000D6BC91167A7F52C001A5A146215D4440,michaeljgroth,POINT,40.727578,-73.99182667,3,2,mn
14157,0101000020E6100000EC90D58C107F52C02E296F2E1B5D4440,AdamWestis,POINT,40.72739201,-73.98538514,3,2,mn
14162,0101000020E6100000993315C1C37E52C0033CABFD845E4440,danieloakley,POINT,40.73843356,-73.98069789,3,2,mn
14166,0101000020E610000000229ACC3A7F52C007CB1AED9F5E4440,rtenheri,POINT,40.73925556,-73.98796382,3,2,mn
14171,0101000020E6100000EEDE1F29017F52C072D0B1C5E65C4440,DJWoof,POINT,40.72579261,-73.98444584,3,2,mn
14180,0101000020E6100000593F0D4A5E7F52C010A738B3825E4440,CarolineVMusic,POINT,40.73836365,-73.99012996,3,2,mn
14203,0101000020E61000001C629BD8AC7F52C0384C7664935E4440,iambjf,POINT,40.73887306,-73.99492469,3,2,mn
14205,0101000020E6100000A9241DABF57F52C07565E5D16C5E4440,threadslike,POINT,40.73769592,-73.99936941,3,2,mn
14208,0101000020E6100000843A381A787F52C01022B647B15D4440,jennieneuf,POINT,40.73197266,-73.99170547,3,2,mn
14222,0101000020E6100000BEC7B2C34C8052C0CBAC101C385E4440,_carriehill,POINT,40.73608733,-74.00468533,3,2,mn
14244,0101000020E610000073A963F83C8052C096B4E21B0A5F4440,YLIANAYEPEZ,POINT,40.742496,-74.00372133,3,2,mn
14246,0101000020E6100000FE3E67FBA57E52C032B928E5FB5C4440,eman21,POINT,40.72643723,-73.97888074,3,2,mn
14263,0101000020E6100000A5C72919447F52C0A367E524B55E4440,akpedersen1,POINT,40.73990308,-73.98853139,3,2,mn
14267,0101000020E6100000B6F63E55857F52C05E488787305E4440,AngelaLucy1,POINT,40.735856,-73.992513,3,2,mn
14268,0101000020E6100000689A4DD3E97E52C0606AB6B8675D4440,savant,POINT,40.72972783,-73.98302157,3,2,mn
