,Unnamed: 0,UserID,Username,Tweeted_At,Tweet ID,Location,Geo,Place,Profile_Create_at,Retweeted_Count,Text,geometry,datetime
49624,54365,,MrNaassir,Mon Feb 09 21:18:41 +0000 2015,564896190345785347,New Yark City.New York. U.S.A.,"{u'type': u'Point', u'coordinates': [40.6904868, -73.82389405]}","{u'full_name': u'Queens, NY', u'url': u'https://api.twitter.com/1.1/geo/id/00c39537733fa112.json', u'country': u'United States', u'place_type': u'city', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[-73.962582, 40.541722], [-73.699793, 40.541722], [-73.699793, 40.8000371], [-73.962582, 40.8000371]]]}, u'contained_within': [], u'country_code': u'US', u'attributes': {}, u'id': u'00c39537733fa112', u'name': u'Queens'}",Sat Jun 20 00:18:35 +0000 2009,0,http://t.co/8VjwmnQa1l,POINT (40.6904868 -73.82389405000001),2015-02-09 21:18:41
49631,54372,,MrNaassir,Mon Feb 09 21:18:35 +0000 2015,564896162269122560,New Yark City.New York. U.S.A.,"{u'type': u'Point', u'coordinates': [40.6904868, -73.82389405]}","{u'full_name': u'Queens, NY', u'url': u'https://api.twitter.com/1.1/geo/id/00c39537733fa112.json', u'country': u'United States', u'place_type': u'city', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[-73.962582, 40.541722], [-73.699793, 40.541722], [-73.699793, 40.8000371], [-73.962582, 40.8000371]]]}, u'contained_within': [], u'country_code': u'US', u'attributes': {}, u'id': u'00c39537733fa112', u'name': u'Queens'}",Sat Jun 20 00:18:35 +0000 2009,0,http://t.co/dmE2gTCqWU,POINT (40.6904868 -73.82389405000001),2015-02-09 21:18:35
49635,54376,,MrNaassir,Mon Feb 09 21:18:27 +0000 2015,564896129892880385,New Yark City.New York. U.S.A.,"{u'type': u'Point', u'coordinates': [40.6904868, -73.82389405]}","{u'full_name': u'Queens, NY', u'url': u'https://api.twitter.com/1.1/geo/id/00c39537733fa112.json', u'country': u'United States', u'place_type': u'city', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[-73.962582, 40.541722], [-73.699793, 40.541722], [-73.699793, 40.8000371], [-73.962582, 40.8000371]]]}, u'contained_within': [], u'country_code': u'US', u'attributes': {}, u'id': u'00c39537733fa112', u'name': u'Queens'}",Sat Jun 20 00:18:35 +0000 2009,0,http://t.co/0Lvezu7QRw,POINT (40.6904868 -73.82389405000001),2015-02-09 21:18:27
49638,54379,,MrNaassir,Mon Feb 09 21:18:18 +0000 2015,564896092287152128,New Yark City.New York. U.S.A.,"{u'type': u'Point', u'coordinates': [40.6904868, -73.82389405]}","{u'full_name': u'Queens, NY', u'url': u'https://api.twitter.com/1.1/geo/id/00c39537733fa112.json', u'country': u'United States', u'place_type': u'city', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[-73.962582, 40.541722], [-73.699793, 40.541722], [-73.699793, 40.8000371], [-73.962582, 40.8000371]]]}, u'contained_within': [], u'country_code': u'US', u'attributes': {}, u'id': u'00c39537733fa112', u'name': u'Queens'}",Sat Jun 20 00:18:35 +0000 2009,0,http://t.co/xIcTGjXQKc,POINT (40.6904868 -73.82389405000001),2015-02-09 21:18:18
49642,54383,,MrNaassir,Mon Feb 09 21:18:10 +0000 2015,564896057730293761,New Yark City.New York. U.S.A.,"{u'type': u'Point', u'coordinates': [40.69061183, -73.82379106]}","{u'full_name': u'Queens, NY', u'url': u'https://api.twitter.com/1.1/geo/id/00c39537733fa112.json', u'country': u'United States', u'place_type': u'city', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[-73.962582, 40.541722], [-73.699793, 40.541722], [-73.699793, 40.8000371], [-73.962582, 40.8000371]]]}, u'contained_within': [], u'country_code': u'US', u'attributes': {}, u'id': u'00c39537733fa112', u'name': u'Queens'}",Sat Jun 20 00:18:35 +0000 2009,0,http://t.co/GyzjiBYwAg,POINT (40.69061183 -73.82379106),2015-02-09 21:18:10
49645,54386,,MrNaassir,Mon Feb 09 21:18:04 +0000 2015,564896036179968000,New Yark City.New York. U.S.A.,"{u'type': u'Point', u'coordinates': [40.69061183, -73.82379106]}","{u'full_name': u'Queens, NY', u'url': u'https://api.twitter.com/1.1/geo/id/00c39537733fa112.json', u'country': u'United States', u'place_type': u'city', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[-73.962582, 40.541722], [-73.699793, 40.541722], [-73.699793, 40.8000371], [-73.962582, 40.8000371]]]}, u'contained_within': [], u'country_code': u'US', u'attributes': {}, u'id': u'00c39537733fa112', u'name': u'Queens'}",Sat Jun 20 00:18:35 +0000 2009,0,http://t.co/eU52aV2uwn,POINT (40.69061183 -73.82379106),2015-02-09 21:18:04
49654,54395,,MrNaassir,Mon Feb 09 21:17:54 +0000 2015,564895990596268032,New Yark City.New York. U.S.A.,"{u'type': u'Point', u'coordinates': [40.69061183, -73.82379106]}","{u'full_name': u'Queens, NY', u'url': u'https://api.twitter.com/1.1/geo/id/00c39537733fa112.json', u'country': u'United States', u'place_type': u'city', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[-73.962582, 40.541722], [-73.699793, 40.541722], [-73.699793, 40.8000371], [-73.962582, 40.8000371]]]}, u'contained_within': [], u'country_code': u'US', u'attributes': {}, u'id': u'00c39537733fa112', u'name': u'Queens'}",Sat Jun 20 00:18:35 +0000 2009,0,http://t.co/UZasboRK8M,POINT (40.69061183 -73.82379106),2015-02-09 21:17:54
49659,54400,,MrNaassir,Mon Feb 09 21:17:46 +0000 2015,564895957457043458,New Yark City.New York. U.S.A.,"{u'type': u'Point', u'coordinates': [40.69061183, -73.82379106]}","{u'full_name': u'Queens, NY', u'url': u'https://api.twitter.com/1.1/geo/id/00c39537733fa112.json', u'country': u'United States', u'place_type': u'city', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[-73.962582, 40.541722], [-73.699793, 40.541722], [-73.699793, 40.8000371], [-73.962582, 40.8000371]]]}, u'contained_within': [], u'country_code': u'US', u'attributes': {}, u'id': u'00c39537733fa112', u'name': u'Queens'}",Sat Jun 20 00:18:35 +0000 2009,0,http://t.co/s4VQLpXcit,POINT (40.69061183 -73.82379106),2015-02-09 21:17:46
49664,54405,,MrNaassir,Mon Feb 09 21:17:40 +0000 2015,564895931913744385,New Yark City.New York. U.S.A.,"{u'type': u'Point', u'coordinates': [40.69061183, -73.82379106]}","{u'full_name': u'Queens, NY', u'url': u'https://api.twitter.com/1.1/geo/id/00c39537733fa112.json', u'country': u'United States', u'place_type': u'city', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[-73.962582, 40.541722], [-73.699793, 40.541722], [-73.699793, 40.8000371], [-73.962582, 40.8000371]]]}, u'contained_within': [], u'country_code': u'US', u'attributes': {}, u'id': u'00c39537733fa112', u'name': u'Queens'}",Sat Jun 20 00:18:35 +0000 2009,0,http://t.co/fxYx7Rk3B7,POINT (40.69061183 -73.82379106),2015-02-09 21:17:40
49668,54409,,MrNaassir,Mon Feb 09 21:17:33 +0000 2015,564895903358926848,New Yark City.New York. U.S.A.,"{u'type': u'Point', u'coordinates': [40.69056054, -73.82374863]}","{u'full_name': u'Queens, NY', u'url': u'https://api.twitter.com/1.1/geo/id/00c39537733fa112.json', u'country': u'United States', u'place_type': u'city', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[-73.962582, 40.541722], [-73.699793, 40.541722], [-73.699793, 40.8000371], [-73.962582, 40.8000371]]]}, u'contained_within': [], u'country_code': u'US', u'attributes': {}, u'id': u'00c39537733fa112', u'name': u'Queens'}",Sat Jun 20 00:18:35 +0000 2009,0,http://t.co/2Lmqjsqs28,POINT (40.69056054 -73.82374863),2015-02-09 21:17:33
49674,54415,,MrNaassir,Mon Feb 09 21:17:25 +0000 2015,564895871524159488,New Yark City.New York. U.S.A.,"{u'type': u'Point', u'coordinates': [40.69056054, -73.82374863]}","{u'full_name': u'Queens, NY', u'url': u'https://api.twitter.com/1.1/geo/id/00c39537733fa112.json', u'country': u'United States', u'place_type': u'city', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[-73.962582, 40.541722], [-73.699793, 40.541722], [-73.699793, 40.8000371], [-73.962582, 40.8000371]]]}, u'contained_within': [], u'country_code': u'US', u'attributes': {}, u'id': u'00c39537733fa112', u'name': u'Queens'}",Sat Jun 20 00:18:35 +0000 2009,0,http://t.co/C9sTydAE6U,POINT (40.69056054 -73.82374863),2015-02-09 21:17:25
49675,54416,,MrNaassir,Mon Feb 09 21:17:14 +0000 2015,564895824233390080,New Yark City.New York. U.S.A.,"{u'type': u'Point', u'coordinates': [40.69056054, -73.82374863]}","{u'full_name': u'Queens, NY', u'url': u'https://api.twitter.com/1.1/geo/id/00c39537733fa112.json', u'country': u'United States', u'place_type': u'city', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[-73.962582, 40.541722], [-73.699793, 40.541722], [-73.699793, 40.8000371], [-73.962582, 40.8000371]]]}, u'contained_within': [], u'country_code': u'US', u'attributes': {}, u'id': u'00c39537733fa112', u'name': u'Queens'}",Sat Jun 20 00:18:35 +0000 2009,0,http://t.co/33lsZ8aTxu,POINT (40.69056054 -73.82374863),2015-02-09 21:17:14
49677,54418,,MrNaassir,Mon Feb 09 21:17:07 +0000 2015,564895796739727361,New Yark City.New York. U.S.A.,"{u'type': u'Point', u'coordinates': [40.69056054, -73.82374863]}","{u'full_name': u'Queens, NY', u'url': u'https://api.twitter.com/1.1/geo/id/00c39537733fa112.json', u'country': u'United States', u'place_type': u'city', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[-73.962582, 40.541722], [-73.699793, 40.541722], [-73.699793, 40.8000371], [-73.962582, 40.8000371]]]}, u'contained_within': [], u'country_code': u'US', u'attributes': {}, u'id': u'00c39537733fa112', u'name': u'Queens'}",Sat Jun 20 00:18:35 +0000 2009,0,http://t.co/ee5LmBPYRP,POINT (40.69056054 -73.82374863),2015-02-09 21:17:07
49684,54425,,MrNaassir,Mon Feb 09 21:17:00 +0000 2015,564895767564132352,New Yark City.New York. U.S.A.,"{u'type': u'Point', u'coordinates': [40.69056054, -73.82374863]}","{u'full_name': u'Queens, NY', u'url': u'https://api.twitter.com/1.1/geo/id/00c39537733fa112.json', u'country': u'United States', u'place_type': u'city', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[-73.962582, 40.541722], [-73.699793, 40.541722], [-73.699793, 40.8000371], [-73.962582, 40.8000371]]]}, u'contained_within': [], u'country_code': u'US', u'attributes': {}, u'id': u'00c39537733fa112', u'name': u'Queens'}",Sat Jun 20 00:18:35 +0000 2009,1,http://t.co/InsKVSdkoh,POINT (40.69056054 -73.82374863),2015-02-09 21:17:00
49686,54427,,MrNaassir,Mon Feb 09 21:16:55 +0000 2015,564895746693275648,New Yark City.New York. U.S.A.,"{u'type': u'Point', u'coordinates': [40.69056054, -73.82374863]}","{u'full_name': u'Queens, NY', u'url': u'https://api.twitter.com/1.1/geo/id/00c39537733fa112.json', u'country': u'United States', u'place_type': u'city', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[-73.962582, 40.541722], [-73.699793, 40.541722], [-73.699793, 40.8000371], [-73.962582, 40.8000371]]]}, u'contained_within': [], u'country_code': u'US', u'attributes': {}, u'id': u'00c39537733fa112', u'name': u'Queens'}",Sat Jun 20 00:18:35 +0000 2009,3,http://t.co/H5GbeUeQFv,POINT (40.69056054 -73.82374863),2015-02-09 21:16:55
49689,54430,,MrNaassir,Mon Feb 09 21:16:49 +0000 2015,564895718620815360,New Yark City.New York. U.S.A.,"{u'type': u'Point', u'coordinates': [40.69051779, -73.82384702]}","{u'full_name': u'Queens, NY', u'url': u'https://api.twitter.com/1.1/geo/id/00c39537733fa112.json', u'country': u'United States', u'place_type': u'city', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[-73.962582, 40.541722], [-73.699793, 40.541722], [-73.699793, 40.8000371], [-73.962582, 40.8000371]]]}, u'contained_within': [], u'country_code': u'US', u'attributes': {}, u'id': u'00c39537733fa112', u'name': u'Queens'}",Sat Jun 20 00:18:35 +0000 2009,1,http://t.co/ecdIdCaw1n,POINT (40.69051779 -73.82384702),2015-02-09 21:16:49
49692,54433,,MrNaassir,Mon Feb 09 21:16:42 +0000 2015,564895690250534912,New Yark City.New York. U.S.A.,"{u'type': u'Point', u'coordinates': [40.6905539, -73.82382059]}","{u'full_name': u'Queens, NY', u'url': u'https://api.twitter.com/1.1/geo/id/00c39537733fa112.json', u'country': u'United States', u'place_type': u'city', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[-73.962582, 40.541722], [-73.699793, 40.541722], [-73.699793, 40.8000371], [-73.962582, 40.8000371]]]}, u'contained_within': [], u'country_code': u'US', u'attributes': {}, u'id': u'00c39537733fa112', u'name': u'Queens'}",Sat Jun 20 00:18:35 +0000 2009,0,http://t.co/33xlmfy6U6,POINT (40.6905539 -73.82382059),2015-02-09 21:16:42
49699,54440,,MrNaassir,Mon Feb 09 21:16:33 +0000 2015,564895651042185216,New Yark City.New York. U.S.A.,"{u'type': u'Point', u'coordinates': [40.6905539, -73.82382059]}","{u'full_name': u'Queens, NY', u'url': u'https://api.twitter.com/1.1/geo/id/00c39537733fa112.json', u'country': u'United States', u'place_type': u'city', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[-73.962582, 40.541722], [-73.699793, 40.541722], [-73.699793, 40.8000371], [-73.962582, 40.8000371]]]}, u'contained_within': [], u'country_code': u'US', u'attributes': {}, u'id': u'00c39537733fa112', u'name': u'Queens'}",Sat Jun 20 00:18:35 +0000 2009,1,http://t.co/gI0MPtWMcr,POINT (40.6905539 -73.82382059),2015-02-09 21:16:33
49701,54442,,MrNaassir,Mon Feb 09 21:16:29 +0000 2015,564895634130763777,New Yark City.New York. U.S.A.,"{u'type': u'Point', u'coordinates': [40.6905539, -73.82382059]}","{u'full_name': u'Queens, NY', u'url': u'https://api.twitter.com/1.1/geo/id/00c39537733fa112.json', u'country': u'United States', u'place_type': u'city', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[-73.962582, 40.541722], [-73.699793, 40.541722], [-73.699793, 40.8000371], [-73.962582, 40.8000371]]]}, u'contained_within': [], u'country_code': u'US', u'attributes': {}, u'id': u'00c39537733fa112', u'name': u'Queens'}",Sat Jun 20 00:18:35 +0000 2009,0,http://t.co/bnkHP5BH6I,POINT (40.6905539 -73.82382059),2015-02-09 21:16:29
49705,54446,,MrNaassir,Mon Feb 09 21:16:24 +0000 2015,564895616497889280,New Yark City.New York. U.S.A.,"{u'type': u'Point', u'coordinates': [40.6905539, -73.82382059]}","{u'full_name': u'Queens, NY', u'url': u'https://api.twitter.com/1.1/geo/id/00c39537733fa112.json', u'country': u'United States', u'place_type': u'city', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[-73.962582, 40.541722], [-73.699793, 40.541722], [-73.699793, 40.8000371], [-73.962582, 40.8000371]]]}, u'contained_within': [], u'country_code': u'US', u'attributes': {}, u'id': u'00c39537733fa112', u'name': u'Queens'}",Sat Jun 20 00:18:35 +0000 2009,1,http://t.co/Q2Lm0yGQaE,POINT (40.6905539 -73.82382059),2015-02-09 21:16:24
49709,54450,,MrNaassir,Mon Feb 09 21:16:18 +0000 2015,564895591386583040,New Yark City.New York. U.S.A.,"{u'type': u'Point', u'coordinates': [40.6905539, -73.82382059]}","{u'full_name': u'Queens, NY', u'url': u'https://api.twitter.com/1.1/geo/id/00c39537733fa112.json', u'country': u'United States', u'place_type': u'city', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[-73.962582, 40.541722], [-73.699793, 40.541722], [-73.699793, 40.8000371], [-73.962582, 40.8000371]]]}, u'contained_within': [], u'country_code': u'US', u'attributes': {}, u'id': u'00c39537733fa112', u'name': u'Queens'}",Sat Jun 20 00:18:35 +0000 2009,0,http://t.co/M3u6rZsSZQ,POINT (40.6905539 -73.82382059),2015-02-09 21:16:18
49715,54456,,MrNaassir,Mon Feb 09 21:16:12 +0000 2015,564895563850977280,New Yark City.New York. U.S.A.,"{u'type': u'Point', u'coordinates': [40.69054138, -73.82379447]}","{u'full_name': u'Queens, NY', u'url': u'https://api.twitter.com/1.1/geo/id/00c39537733fa112.json', u'country': u'United States', u'place_type': u'city', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[-73.962582, 40.541722], [-73.699793, 40.541722], [-73.699793, 40.8000371], [-73.962582, 40.8000371]]]}, u'contained_within': [], u'country_code': u'US', u'attributes': {}, u'id': u'00c39537733fa112', u'name': u'Queens'}",Sat Jun 20 00:18:35 +0000 2009,0,http://t.co/WzmHSn57cX,POINT (40.69054138 -73.82379447),2015-02-09 21:16:12
49716,54457,,MrNaassir,Mon Feb 09 21:16:06 +0000 2015,564895539968622592,New Yark City.New York. U.S.A.,"{u'type': u'Point', u'coordinates': [40.69054138, -73.82379447]}","{u'full_name': u'Queens, NY', u'url': u'https://api.twitter.com/1.1/geo/id/00c39537733fa112.json', u'country': u'United States', u'place_type': u'city', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[-73.962582, 40.541722], [-73.699793, 40.541722], [-73.699793, 40.8000371], [-73.962582, 40.8000371]]]}, u'contained_within': [], u'country_code': u'US', u'attributes': {}, u'id': u'00c39537733fa112', u'name': u'Queens'}",Sat Jun 20 00:18:35 +0000 2009,0,http://t.co/AXJuKpPem9,POINT (40.69054138 -73.82379447),2015-02-09 21:16:06
49717,54458,,MrNaassir,Mon Feb 09 21:16:01 +0000 2015,564895519794024448,New Yark City.New York. U.S.A.,"{u'type': u'Point', u'coordinates': [40.69054138, -73.82379447]}","{u'full_name': u'Queens, NY', u'url': u'https://api.twitter.com/1.1/geo/id/00c39537733fa112.json', u'country': u'United States', u'place_type': u'city', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[-73.962582, 40.541722], [-73.699793, 40.541722], [-73.699793, 40.8000371], [-73.962582, 40.8000371]]]}, u'contained_within': [], u'country_code': u'US', u'attributes': {}, u'id': u'00c39537733fa112', u'name': u'Queens'}",Sat Jun 20 00:18:35 +0000 2009,0,http://t.co/nesIwrWomq,POINT (40.69054138 -73.82379447),2015-02-09 21:16:01
49721,54462,,MrNaassir,Mon Feb 09 21:15:56 +0000 2015,564895496763101185,New Yark City.New York. U.S.A.,"{u'type': u'Point', u'coordinates': [40.69054138, -73.82379447]}","{u'full_name': u'Queens, NY', u'url': u'https://api.twitter.com/1.1/geo/id/00c39537733fa112.json', u'country': u'United States', u'place_type': u'city', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[-73.962582, 40.541722], [-73.699793, 40.541722], [-73.699793, 40.8000371], [-73.962582, 40.8000371]]]}, u'contained_within': [], u'country_code': u'US', u'attributes': {}, u'id': u'00c39537733fa112', u'name': u'Queens'}",Sat Jun 20 00:18:35 +0000 2009,0,http://t.co/nuQ3FcjGsR,POINT (40.69054138 -73.82379447),2015-02-09 21:15:56
49725,54466,,MrNaassir,Mon Feb 09 21:15:52 +0000 2015,564895480132673536,New Yark City.New York. U.S.A.,"{u'type': u'Point', u'coordinates': [40.69054138, -73.82379447]}","{u'full_name': u'Queens, NY', u'url': u'https://api.twitter.com/1.1/geo/id/00c39537733fa112.json', u'country': u'United States', u'place_type': u'city', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[-73.962582, 40.541722], [-73.699793, 40.541722], [-73.699793, 40.8000371], [-73.962582, 40.8000371]]]}, u'contained_within': [], u'country_code': u'US', u'attributes': {}, u'id': u'00c39537733fa112', u'name': u'Queens'}",Sat Jun 20 00:18:35 +0000 2009,0,http://t.co/05l6HqEuul,POINT (40.69054138 -73.82379447),2015-02-09 21:15:52
49728,54469,,MrNaassir,Mon Feb 09 21:15:49 +0000 2015,564895466308247554,New Yark City.New York. U.S.A.,"{u'type': u'Point', u'coordinates': [40.69054138, -73.82379447]}","{u'full_name': u'Queens, NY', u'url': u'https://api.twitter.com/1.1/geo/id/00c39537733fa112.json', u'country': u'United States', u'place_type': u'city', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[-73.962582, 40.541722], [-73.699793, 40.541722], [-73.699793, 40.8000371], [-73.962582, 40.8000371]]]}, u'contained_within': [], u'country_code': u'US', u'attributes': {}, u'id': u'00c39537733fa112', u'name': u'Queens'}",Sat Jun 20 00:18:35 +0000 2009,0,http://t.co/T9dM6B8xjZ,POINT (40.69054138 -73.82379447),2015-02-09 21:15:49
